mcrnum,rsrr,z2_rsrr,HRRCODE,HRRNAME
340003,0.26669469,-0.5781197,320,"Winston-Salem,NC"
340004,0.32143834,0.08517918,320,"Winston-Salem,NC"
340014,0.26919624,-0.54780978,320,"Winston-Salem,NC"
340039,0.29135448,-0.27933058,320,"Winston-Salem,NC"
340047,0.34275746,0.34349132,320,"Winston-Salem,NC"
340064,0.34254661,0.34093654,320,"Winston-Salem,NC"
340085,0.25158927,-0.76114386,320,"Winston-Salem,NC"
340096,0.29414174,-0.24555884,320,"Winston-Salem,NC"
340097,0.33311477,0.22665611,320,"Winston-Salem,NC"
340144,0.35380661,0.47736785,320,"Winston-Salem,NC"
490115,0.31209034,-0.028085489,320,"Winston-Salem,NC"
350002,0.26912451,-0.54867899,321,"Bismarck,ND"
350015,0.28736219,-0.32770297,321,"Bismarck,ND"
240052,0.24795294,-0.80520332,322,"Fargo/Moorhead MN,ND"
240100,0.25691408,-0.69662607,322,"Fargo/Moorhead MN,ND"
240101,0.26304886,-0.62229431,322,"Fargo/Moorhead MN,ND"
350011,0.32340705,0.10903299,322,"Fargo/Moorhead MN,ND"
350070,0.33453581,0.24387401,322,"Fargo/Moorhead MN,ND"
350019,0.2925818,-0.26445982,323,"Grand Forks,ND"
350006,0.35268858,0.46382126,324,"Minot,ND"
360019,0.31887519,0.05412291,325,"Akron,OH"
360020,0.32688844,0.15121506,325,"Akron,OH"
360027,0.31052014,-0.047110684,325,"Akron,OH"
360078,0.33969778,0.30641878,325,"Akron,OH"
360150,0.35031721,0.43508863,325,"Akron,OH"
360195,0.29998183,-0.17479762,325,"Akron,OH"
360010,0.36277792,0.58606821,326,"Canton,OH"
360036,0.28262851,-0.3850584,326,"Canton,OH"
360070,0.31436163,-0.000565452,326,"Canton,OH"
360084,0.32350197,0.11018308,326,"Canton,OH"
360131,0.29893053,-0.18753573,326,"Canton,OH"
360148,0.31893533,0.054851606,326,"Canton,OH"
360151,0.32250878,0.098149113,326,"Canton,OH"
150086,0.3236829,0.11237531,327,"Cincinnati,OH"
360001,0.337634,0.28141308,327,"Cincinnati,OH"
360003,0.33664924,0.2694813,327,"Cincinnati,OH"
360016,0.34643409,0.38803896,327,"Cincinnati,OH"
360046,0.30353329,-0.1317666,327,"Cincinnati,OH"
360056,0.34069774,0.31853473,327,"Cincinnati,OH"
360113,0.33786997,0.28427225,327,"Cincinnati,OH"
360116,0.30267876,-0.14212038,327,"Cincinnati,OH"
360132,0.36098489,0.56434309,327,"Cincinnati,OH"
360134,0.30834609,-0.07345245,327,"Cincinnati,OH"
360163,0.32438481,0.1208799,327,"Cincinnati,OH"
360175,0.34742218,0.40001118,327,"Cincinnati,OH"
360179,0.34273577,0.34322846,327,"Cincinnati,OH"
360234,0.31220832,-0.026655899,327,"Cincinnati,OH"
360236,0.34707755,0.39583543,327,"Cincinnati,OH"
360354,0.38936853,0.90825218,327,"Cincinnati,OH"
360025,0.33105907,0.20174827,328,"Cleveland,OH"
360037,0.3264862,0.14634132,328,"Cleveland,OH"
360041,0.33803815,0.28630993,328,"Cleveland,OH"
360059,0.34366444,0.35448062,328,"Cleveland,OH"
360065,0.38173646,0.81577849,328,"Cleveland,OH"
360075,0.40499455,1.097584,328,"Cleveland,OH"
360077,0.33602327,0.26189679,328,"Cleveland,OH"
360082,0.34150729,0.3283436,328,"Cleveland,OH"
360087,0.39364636,0.96008426,328,"Cleveland,OH"
360091,0.35573539,0.50073779,328,"Cleveland,OH"
360098,0.3585178,0.53445065,328,"Cleveland,OH"
360101,0.34131113,0.32596686,328,"Cleveland,OH"
360107,0.26748446,-0.56855059,328,"Cleveland,OH"
360115,0.41821438,1.2577616,328,"Cleveland,OH"
360123,0.32912165,0.17827362,328,"Cleveland,OH"
360125,0.28560132,-0.34903845,328,"Cleveland,OH"
360137,0.35557327,0.49877343,328,"Cleveland,OH"
360143,0.3756465,0.74198985,328,"Cleveland,OH"
360144,0.35971081,0.54890579,328,"Cleveland,OH"
360155,0.35995632,0.55188054,328,"Cleveland,OH"
360180,0.40529817,1.1012629,328,"Cleveland,OH"
360192,0.33250877,0.21931353,328,"Cleveland,OH"
360212,0.35863355,0.53585315,328,"Cleveland,OH"
360230,0.34757087,0.4018127,328,"Cleveland,OH"
360002,0.30506891,-0.11316028,329,"Columbus,OH"
360006,0.34816995,0.40907151,329,"Columbus,OH"
360008,0.30806324,-0.076879643,329,"Columbus,OH"
360011,0.33619493,0.26397672,329,"Columbus,OH"
360012,0.3420887,0.33538827,329,"Columbus,OH"
360014,0.32541573,0.13337103,329,"Columbus,OH"
360017,0.33158496,0.20812021,329,"Columbus,OH"
360035,0.31617653,0.021424722,329,"Columbus,OH"
360039,0.34154564,0.32880834,329,"Columbus,OH"
360040,0.29725116,-0.20788363,329,"Columbus,OH"
360054,0.35771686,0.52474612,329,"Columbus,OH"
360072,0.37501016,0.73427963,329,"Columbus,OH"
360085,0.34122682,0.3249453,329,"Columbus,OH"
360092,0.27493736,-0.47824779,329,"Columbus,OH"
360109,0.33153483,0.20751284,329,"Columbus,OH"
360118,0.32343927,0.10942333,329,"Columbus,OH"
360147,0.36904183,0.66196465,329,"Columbus,OH"
360152,0.3216871,0.088193268,329,"Columbus,OH"
360159,0.39126357,0.93121338,329,"Columbus,OH"
360170,0.35224935,0.45849937,329,"Columbus,OH"
360189,0.31945568,0.061156385,329,"Columbus,OH"
360197,0.26177242,-0.63776016,329,"Columbus,OH"
360203,0.28386888,-0.37002948,329,"Columbus,OH"
360210,0.28355768,-0.37380007,329,"Columbus,OH"
360218,0.30170825,-0.15387955,329,"Columbus,OH"
360242,0.43047544,1.4063221,329,"Columbus,OH"
360348,0.30057684,-0.16758829,329,"Columbus,OH"
360009,0.28028363,-0.41346997,330,"Dayton,OH"
360013,0.32722017,0.15523446,330,"Dayton,OH"
360032,0.27032191,-0.53417075,330,"Dayton,OH"
360044,0.29277724,-0.26209173,330,"Dayton,OH"
360051,0.32740605,0.15748662,330,"Dayton,OH"
360052,0.34402564,0.35885715,330,"Dayton,OH"
360058,0.29799578,-0.19886158,330,"Dayton,OH"
360066,0.28836802,-0.31551588,330,"Dayton,OH"
360133,0.33901981,0.29820415,330,"Dayton,OH"
360174,0.36027128,0.55569661,330,"Dayton,OH"
360145,0.38197213,0.81863409,331,"Elyria,OH"
360172,0.32955441,0.18351713,331,"Elyria,OH"
360026,0.3257232,0.13709648,332,"Kettering,OH"
360076,0.33797094,0.28549567,332,"Kettering,OH"
360079,0.28021637,-0.41428497,332,"Kettering,OH"
360239,0.32422632,0.11895958,332,"Kettering,OH"
230099,0.38529271,0.85886765,334,"Toledo,OH"
360029,0.31591985,0.018314581,334,"Toledo,OH"
360048,0.3898465,0.91404349,334,"Toledo,OH"
360068,0.29223919,-0.26861101,334,"Toledo,OH"
360074,0.31074622,-0.044371389,334,"Toledo,OH"
360081,0.34840208,0.4118841,334,"Toledo,OH"
360089,0.31160775,-0.033932757,334,"Toledo,OH"
360090,0.30574146,-0.10501137,334,"Toledo,OH"
360095,0.26219997,-0.63257986,334,"Toledo,OH"
360112,0.36387354,0.5993433,334,"Toledo,OH"
360156,0.29798874,-0.1989468,334,"Toledo,OH"
360259,0.33510047,0.25071573,334,"Toledo,OH"
360262,0.340193,0.31241918,334,"Toledo,OH"
360055,0.37997577,0.79444516,335,"Youngstown,OH"
360064,0.33529979,0.25313076,335,"Youngstown,OH"
360141,0.35503238,0.49221984,335,"Youngstown,OH"
360161,0.33133724,0.20511876,335,"Youngstown,OH"
360185,0.28638107,-0.3395907,335,"Youngstown,OH"
360276,0.3702538,0.67664945,335,"Youngstown,OH"
390016,0.40803757,1.1344547,335,"Youngstown,OH"
390211,0.28138947,-0.40007105,335,"Youngstown,OH"
370023,0.26274532,-0.62597209,336,"Lawton,OK"
370051,0.30441681,-0.12106148,336,"Lawton,OK"
370056,0.27871284,-0.43250239,336,"Lawton,OK"
370097,0.29145303,-0.27813643,336,"Lawton,OK"
370002,0.29765138,-0.20303445,339,"Oklahoma City,OK"
370006,0.2901063,-0.2944541,339,"Oklahoma City,OK"
370007,0.2964299,-0.21783443,339,"Oklahoma City,OK"
370008,0.3044585,-0.1205563,339,"Oklahoma City,OK"
370011,0.28513825,-0.35464922,339,"Oklahoma City,OK"
370013,0.34541842,0.37573272,339,"Oklahoma City,OK"
370016,0.23578365,-0.95265192,339,"Oklahoma City,OK"
370019,0.33965462,0.30589592,339,"Oklahoma City,OK"
370020,0.26961151,-0.54277825,339,"Oklahoma City,OK"
370022,0.2879698,-0.32034087,339,"Oklahoma City,OK"
370026,0.24728934,-0.81324369,339,"Oklahoma City,OK"
370028,0.27769071,-0.44488698,339,"Oklahoma City,OK"
370029,0.34214249,0.33604005,339,"Oklahoma City,OK"
370030,0.31095833,-0.041801453,339,"Oklahoma City,OK"
370032,0.26545504,-0.59313995,339,"Oklahoma City,OK"
370036,0.34425342,0.36161703,339,"Oklahoma City,OK"
370037,0.28220811,-0.39015204,339,"Oklahoma City,OK"
370047,0.29432473,-0.2433417,339,"Oklahoma City,OK"
370054,0.30548453,-0.10812441,339,"Oklahoma City,OK"
370080,0.24027447,-0.89823908,339,"Oklahoma City,OK"
370083,0.36535186,0.61725521,339,"Oklahoma City,OK"
370093,0.296637,-0.21532515,339,"Oklahoma City,OK"
370094,0.3358151,0.25937453,339,"Oklahoma City,OK"
370103,0.27387884,-0.49107328,339,"Oklahoma City,OK"
370106,0.31872633,0.052319221,339,"Oklahoma City,OK"
370149,0.28834242,-0.31582606,339,"Oklahoma City,OK"
370153,0.28728524,-0.32863531,339,"Oklahoma City,OK"
370156,0.24749351,-0.81077003,339,"Oklahoma City,OK"
370158,0.31297371,-0.017382169,339,"Oklahoma City,OK"
370180,0.33685037,0.27191836,339,"Oklahoma City,OK"
370211,0.30786178,-0.079320662,339,"Oklahoma City,OK"
370215,0.30122381,-0.15974921,339,"Oklahoma City,OK"
370229,0.29477164,-0.23792666,339,"Oklahoma City,OK"
170145,0.29872555,-0.19001937,340,"Tulsa,OK"
370001,0.30678731,-0.092339344,340,"Tulsa,OK"
370015,0.29800868,-0.19870523,340,"Tulsa,OK"
370018,0.2476991,-0.80827898,340,"Tulsa,OK"
370025,0.30144933,-0.15701677,340,"Tulsa,OK"
370034,0.27184981,-0.51565796,340,"Tulsa,OK"
370039,0.29551527,-0.22891654,340,"Tulsa,OK"
370041,0.28639346,-0.33944046,340,"Tulsa,OK"
370049,0.30318242,-0.13601781,340,"Tulsa,OK"
370057,0.29615921,-0.22111428,340,"Tulsa,OK"
370065,0.30676165,-0.092650257,340,"Tulsa,OK"
370078,0.32463294,0.12388641,340,"Tulsa,OK"
370089,0.29646477,-0.21741194,340,"Tulsa,OK"
370091,0.31952021,0.061938163,340,"Tulsa,OK"
370099,0.31116006,-0.039357178,340,"Tulsa,OK"
370114,0.29139999,-0.27877918,340,"Tulsa,OK"
370166,0.28734067,-0.32796368,340,"Tulsa,OK"
370171,0.31903082,0.056008566,340,"Tulsa,OK"
370173,0.32103437,0.080284491,340,"Tulsa,OK"
370178,0.32855976,0.17146547,340,"Tulsa,OK"
370183,0.26959339,-0.54299778,340,"Tulsa,OK"
370202,0.29251501,-0.26526904,340,"Tulsa,OK"
370218,0.31660694,0.026639706,340,"Tulsa,OK"
370227,0.26724258,-0.57148123,340,"Tulsa,OK"
370228,0.29137462,-0.27908647,340,"Tulsa,OK"
380040,0.23508361,-0.96113396,341,"Bend,OR"
380047,0.2325512,-0.99181771,341,"Bend,OR"
380014,0.26332122,-0.61899424,342,"Eugene,OR"
380020,0.23757064,-0.93099993,342,"Eugene,OR"
380022,0.26692501,-0.57532912,342,"Eugene,OR"
380027,0.23402154,-0.97400242,342,"Eugene,OR"
380033,0.2350235,-0.96186227,342,"Eugene,OR"
380090,0.31050393,-0.047307119,342,"Eugene,OR"
380102,0.25452378,-0.72558796,342,"Eugene,OR"
50417,0.24166651,-0.88137251,343,"Medford,OR"
380002,0.2291899,-1.0325447,343,"Medford,OR"
380005,0.26394221,-0.61147004,343,"Medford,OR"
380018,0.2282266,-1.0442165,343,"Medford,OR"
380050,0.24664322,-0.82107252,343,"Medford,OR"
380075,0.26043156,-0.65400672,343,"Medford,OR"
380001,0.26543003,-0.59344292,344,"Portland,OR"
380004,0.245938,-0.8296172,344,"Portland,OR"
380007,0.25688672,-0.69695753,344,"Portland,OR"
380009,0.30613074,-0.10029471,344,"Portland,OR"
380017,0.25378996,-0.73447931,344,"Portland,OR"
380021,0.25323883,-0.74115711,344,"Portland,OR"
380025,0.25936592,-0.66691852,344,"Portland,OR"
380029,0.296069,-0.22220732,344,"Portland,OR"
380037,0.25182411,-0.75829846,344,"Portland,OR"
380038,0.28752157,-0.32577181,344,"Portland,OR"
380060,0.26087824,-0.64859456,344,"Portland,OR"
380061,0.238004,-0.92574918,344,"Portland,OR"
380071,0.2769874,-0.45340857,344,"Portland,OR"
380082,0.27903792,-0.42856354,344,"Portland,OR"
380089,0.2462554,-0.82577151,344,"Portland,OR"
380091,0.27596936,-0.46574369,344,"Portland,OR"
500041,0.26644155,-0.58118683,344,"Portland,OR"
500050,0.26131672,-0.6432817,344,"Portland,OR"
500150,0.28120264,-0.40233478,344,"Portland,OR"
380051,0.25113252,-0.76667809,345,"Salem,OR"
310060,0.35045111,0.43671107,346,"Allentown,PA"
390019,0.35649416,0.50993133,346,"Allentown,PA"
390035,0.30136767,-0.15800619,346,"Allentown,PA"
390049,0.36231804,0.58049613,346,"Allentown,PA"
390057,0.27598557,-0.46554723,346,"Allentown,PA"
390133,0.31664032,0.027044136,346,"Allentown,PA"
390162,0.37389359,0.72075075,346,"Allentown,PA"
390183,0.37769586,0.76682079,346,"Allentown,PA"
390185,0.39833605,1.0169067,346,"Allentown,PA"
390194,0.36490124,0.61179543,346,"Allentown,PA"
390197,0.33649334,0.2675924,346,"Allentown,PA"
390201,0.29704154,-0.2104236,346,"Allentown,PA"
390263,0.34455568,0.36527929,346,"Allentown,PA"
390052,0.34650719,0.38892475,347,"Altoona,PA"
390056,0.27535227,-0.47322059,347,"Altoona,PA"
390062,0.38175398,0.81599081,347,"Altoona,PA"
390073,0.30720231,-0.087311052,347,"Altoona,PA"
390117,0.31380892,-0.007262384,347,"Altoona,PA"
390003,0.34822688,0.40976119,350,"Danville,PA"
390006,0.32924792,0.17980359,350,"Danville,PA"
390013,0.29180092,-0.27392131,350,"Danville,PA"
390045,0.20975365,-1.2680433,350,"Danville,PA"
390071,0.26668563,-0.57822949,350,"Danville,PA"
390072,0.35095531,0.44282013,350,"Danville,PA"
390084,0.33847329,0.29158235,350,"Danville,PA"
390189,0.38677317,0.8768056,350,"Danville,PA"
390268,0.29053268,-0.28928787,350,"Danville,PA"
330239,0.30534971,-0.10975801,351,"Erie,PA"
390009,0.25204945,-0.75556815,351,"Erie,PA"
390063,0.26326737,-0.61964673,351,"Erie,PA"
390091,0.35077739,0.44066435,351,"Erie,PA"
390104,0.32048923,0.073679283,351,"Erie,PA"
390113,0.27903119,-0.42864513,351,"Erie,PA"
390118,0.28702125,-0.33183393,351,"Erie,PA"
390122,0.33704233,0.27424419,351,"Erie,PA"
390146,0.28885147,-0.30965814,351,"Erie,PA"
390154,0.33220831,0.21567294,351,"Erie,PA"
390178,0.26397255,-0.6111024,351,"Erie,PA"
390198,0.34478679,0.3680796,351,"Erie,PA"
390004,0.29939458,-0.18191306,352,"Harrisburg,PA"
390048,0.31515267,0.009019184,352,"Harrisburg,PA"
390058,0.31090039,-0.042503428,352,"Harrisburg,PA"
390065,0.33347353,0.23100302,352,"Harrisburg,PA"
390066,0.30673862,-0.092929386,352,"Harrisburg,PA"
390067,0.3105444,-0.046816748,352,"Harrisburg,PA"
390138,0.30337074,-0.13373603,352,"Harrisburg,PA"
390151,0.30920073,-0.063097231,352,"Harrisburg,PA"
390256,0.33375043,0.23435798,352,"Harrisburg,PA"
390039,0.29810303,-0.19756199,354,"Johnstown,PA"
390110,0.39332488,0.9561891,354,"Johnstown,PA"
390112,0.29161599,-0.27616194,354,"Johnstown,PA"
390130,0.28888544,-0.30924651,354,"Johnstown,PA"
390061,0.31411397,-0.00356618,355,"Lancaster,PA"
390068,0.28696552,-0.33250919,355,"Lancaster,PA"
390076,0.33559966,0.25676414,355,"Lancaster,PA"
390100,0.26654252,-0.57996345,355,"Lancaster,PA"
390220,0.3398487,0.30824739,355,"Lancaster,PA"
390225,0.26301658,-0.62268537,355,"Lancaster,PA"
310005,0.33382723,0.23528853,356,"Philadelphia,PA"
310021,0.38437805,0.84778517,356,"Philadelphia,PA"
310044,0.3276422,0.16034797,356,"Philadelphia,PA"
310081,0.35656381,0.51077527,356,"Philadelphia,PA"
310092,0.40545708,1.1031883,356,"Philadelphia,PA"
310110,0.37127694,0.68904632,356,"Philadelphia,PA"
390012,0.30023786,-0.17169543,356,"Philadelphia,PA"
390026,0.40738168,1.1265076,356,"Philadelphia,PA"
390027,0.30118313,-0.16024211,356,"Philadelphia,PA"
390070,0.39840791,1.0177773,356,"Philadelphia,PA"
390080,0.33397281,0.2370525,356,"Philadelphia,PA"
390081,0.30610758,-0.10057528,356,"Philadelphia,PA"
390097,0.35626647,0.50717258,356,"Philadelphia,PA"
390108,0.28401214,-0.36829367,356,"Philadelphia,PA"
390111,0.35089904,0.44213837,356,"Philadelphia,PA"
390115,0.4039298,1.0846831,356,"Philadelphia,PA"
390116,0.38769397,0.88796246,356,"Philadelphia,PA"
390127,0.34184813,0.33247349,356,"Philadelphia,PA"
390132,0.37999472,0.79467481,356,"Philadelphia,PA"
390139,0.3347131,0.24602218,356,"Philadelphia,PA"
390142,0.41004744,1.1588073,356,"Philadelphia,PA"
390153,0.29627711,-0.21968578,356,"Philadelphia,PA"
390156,0.38544902,0.86076164,356,"Philadelphia,PA"
390174,0.3794156,0.78765798,356,"Philadelphia,PA"
390179,0.29836372,-0.19440347,356,"Philadelphia,PA"
390180,0.32272813,0.1008068,356,"Philadelphia,PA"
390195,0.33308998,0.22635569,356,"Philadelphia,PA"
390203,0.33651245,0.26782387,356,"Philadelphia,PA"
390204,0.38561618,0.86278701,356,"Philadelphia,PA"
390222,0.34931511,0.42294672,356,"Philadelphia,PA"
390223,0.34493738,0.36990422,356,"Philadelphia,PA"
390226,0.34529391,0.37422407,356,"Philadelphia,PA"
390231,0.35139304,0.44812393,356,"Philadelphia,PA"
390258,0.36153731,0.57103646,356,"Philadelphia,PA"
390290,0.38235381,0.82325864,356,"Philadelphia,PA"
390304,0.395868,0.98700273,356,"Philadelphia,PA"
360080,0.35383394,0.47769898,357,"Pittsburgh,PA"
360096,0.35316536,0.46959811,357,"Pittsburgh,PA"
360153,0.32445937,0.12178337,357,"Pittsburgh,PA"
360211,0.35044098,0.43658829,357,"Pittsburgh,PA"
390002,0.30815738,-0.075738929,357,"Pittsburgh,PA"
390008,0.32835752,0.16901505,357,"Pittsburgh,PA"
390028,0.29851237,-0.19260231,357,"Pittsburgh,PA"
390032,0.37637424,0.75080752,357,"Pittsburgh,PA"
390036,0.3241058,0.1174993,357,"Pittsburgh,PA"
390037,0.29972732,-0.1778814,357,"Pittsburgh,PA"
390041,0.38142899,0.81205302,357,"Pittsburgh,PA"
390042,0.34394357,0.35786268,357,"Pittsburgh,PA"
390050,0.37124765,0.68869132,357,"Pittsburgh,PA"
390086,0.29868141,-0.19055416,357,"Pittsburgh,PA"
390090,0.39078203,0.92537874,357,"Pittsburgh,PA"
390093,0.34778365,0.40439093,357,"Pittsburgh,PA"
390102,0.29747346,-0.2051902,357,"Pittsburgh,PA"
390107,0.33351716,0.23153166,357,"Pittsburgh,PA"
390114,0.33838081,0.29046184,357,"Pittsburgh,PA"
390145,0.313283,-0.013634689,357,"Pittsburgh,PA"
390147,0.33992961,0.30922776,357,"Pittsburgh,PA"
390157,0.31071812,-0.044711906,357,"Pittsburgh,PA"
390160,0.33111963,0.20248201,357,"Pittsburgh,PA"
390163,0.29455346,-0.24057026,357,"Pittsburgh,PA"
390164,0.38212112,0.82043922,357,"Pittsburgh,PA"
390168,0.31817028,0.045581847,357,"Pittsburgh,PA"
390173,0.3860482,0.86802149,357,"Pittsburgh,PA"
390184,0.31320021,-0.01463782,357,"Pittsburgh,PA"
390199,0.36130258,0.56819242,357,"Pittsburgh,PA"
390217,0.33879599,0.29549232,357,"Pittsburgh,PA"
390219,0.36879912,0.65902388,357,"Pittsburgh,PA"
390228,0.31739178,0.036149234,357,"Pittsburgh,PA"
390265,0.32515866,0.13025619,357,"Pittsburgh,PA"
390266,0.26174751,-0.63806206,357,"Pittsburgh,PA"
390267,0.37127516,0.68902463,357,"Pittsburgh,PA"
510013,0.35229963,0.45910856,357,"Pittsburgh,PA"
510023,0.29399183,-0.24737516,357,"Pittsburgh,PA"
510039,0.33968964,0.30632022,357,"Pittsburgh,PA"
510050,0.32082069,0.077695414,357,"Pittsburgh,PA"
510072,0.29233345,-0.26746884,357,"Pittsburgh,PA"
390030,0.35721892,0.51871288,358,"Reading,PA"
390031,0.37672842,0.75509882,358,"Reading,PA"
390044,0.27793655,-0.4419083,358,"Reading,PA"
390096,0.29729885,-0.20730588,358,"Reading,PA"
390123,0.34412718,0.36008742,358,"Reading,PA"
390313,0.38171697,0.81554234,358,"Reading,PA"
330277,0.33298463,0.22507919,359,"Sayre,PA"
390043,0.34227774,0.33767873,359,"Sayre,PA"
390079,0.35570401,0.50035757,359,"Sayre,PA"
390192,0.31327203,-0.013767573,359,"Sayre,PA"
390236,0.31109577,-0.040136065,359,"Sayre,PA"
390001,0.33654076,0.2681669,360,"Scranton,PA"
390095,0.35766926,0.52416945,360,"Scranton,PA"
390119,0.35478362,0.48920575,360,"Scranton,PA"
390125,0.31234035,-0.025056234,360,"Scranton,PA"
390237,0.30213225,-0.1487422,360,"Scranton,PA"
390137,0.28460199,-0.36114681,362,"Wilkes-Barre,PA"
390270,0.31338021,-0.012456786,362,"Wilkes-Barre,PA"
390046,0.28939241,-0.30310386,363,"York,PA"
390101,0.35001564,0.43143469,363,"York,PA"
390233,0.2602452,-0.65626466,363,"York,PA"
220008,0.31970128,0.064132199,364,"Providence,RI"
410001,0.41080478,1.1679834,364,"Providence,RI"
410004,0.34744725,0.40031487,364,"Providence,RI"
410005,0.41349265,1.2005509,364,"Providence,RI"
410006,0.31000027,-0.053409684,364,"Providence,RI"
410007,0.36578184,0.62246513,364,"Providence,RI"
410008,0.28784299,-0.32187736,364,"Providence,RI"
410009,0.36441275,0.60587668,364,"Providence,RI"
410011,0.35822788,0.53093791,364,"Providence,RI"
410012,0.33349904,0.23131211,364,"Providence,RI"
410013,0.29382688,-0.24937384,364,"Providence,RI"
420004,0.34700474,0.39495328,365,"Charleston,SC"
420020,0.32973978,0.18576315,365,"Charleston,SC"
420030,0.31591797,0.018291831,365,"Charleston,SC"
420049,0.30231521,-0.14652543,365,"Charleston,SC"
420065,0.21281123,-1.2309961,365,"Charleston,SC"
420072,0.34055519,0.3168076,365,"Charleston,SC"
420079,0.29487401,-0.23668629,365,"Charleston,SC"
420085,0.30058652,-0.16747093,365,"Charleston,SC"
420087,0.27478734,-0.48006555,365,"Charleston,SC"
420089,0.30042055,-0.16948189,365,"Charleston,SC"
420098,0.28395909,-0.36893642,365,"Charleston,SC"
420010,0.32668486,0.1487484,366,"Columbia,SC"
420016,0.28379405,-0.37093619,366,"Columbia,SC"
420018,0.30608481,-0.10085116,366,"Columbia,SC"
420019,0.2853784,-0.35173947,366,"Columbia,SC"
420026,0.28465974,-0.36044702,366,"Columbia,SC"
420048,0.30567726,-0.10578918,366,"Columbia,SC"
420053,0.25809035,-0.68237388,366,"Columbia,SC"
420056,0.29904687,-0.18612601,366,"Columbia,SC"
420068,0.31467235,0.00319936,366,"Columbia,SC"
420069,0.33647156,0.26732844,366,"Columbia,SC"
420070,0.27682698,-0.45535234,366,"Columbia,SC"
420071,0.28387651,-0.36993703,366,"Columbia,SC"
420073,0.28120279,-0.40233299,366,"Columbia,SC"
420086,0.27007207,-0.53719783,366,"Columbia,SC"
420005,0.26356319,-0.61606246,367,"Florence,SC"
420051,0.28219077,-0.3903622,367,"Florence,SC"
420054,0.32079473,0.077380903,367,"Florence,SC"
420055,0.32131982,0.083743095,367,"Florence,SC"
420062,0.34587514,0.38126656,367,"Florence,SC"
420064,0.26416105,-0.60881847,367,"Florence,SC"
420066,0.33015186,0.19075607,367,"Florence,SC"
420091,0.33856219,0.29265949,367,"Florence,SC"
420009,0.2625885,-0.62787217,368,"Greenville,SC"
420011,0.28984654,-0.29760143,368,"Greenville,SC"
420015,0.27411538,-0.48820725,368,"Greenville,SC"
420023,0.23544118,-0.95680147,368,"Greenville,SC"
420027,0.28283355,-0.38257405,368,"Greenville,SC"
420033,0.26462933,-0.60314453,368,"Greenville,SC"
420037,0.24087612,-0.89094919,368,"Greenville,SC"
420038,0.31556886,0.014061924,368,"Greenville,SC"
420078,0.25009924,-0.77919775,368,"Greenville,SC"
420007,0.29730451,-0.20723726,369,"Spartanburg,SC"
420039,0.31454867,0.001700802,369,"Spartanburg,SC"
420043,0.33563164,0.2571516,369,"Spartanburg,SC"
420083,0.29343829,-0.2540822,369,"Spartanburg,SC"
430048,0.24891405,-0.79355806,370,"Rapid City,SD"
430077,0.28288519,-0.38194826,370,"Rapid City,SD"
160112,0.33778575,0.28325179,371,"Sioux Falls,SD"
160124,0.33662021,0.2691296,371,"Sioux Falls,SD"
240022,0.33543953,0.25482395,371,"Sioux Falls,SD"
430005,0.31824088,0.04643729,371,"Sioux Falls,SD"
430008,0.31407639,-0.004021525,371,"Sioux Falls,SD"
430012,0.29426232,-0.24409783,371,"Sioux Falls,SD"
430013,0.31587431,0.017762823,371,"Sioux Falls,SD"
430014,0.28427863,-0.36506474,371,"Sioux Falls,SD"
430015,0.27746058,-0.44767541,371,"Sioux Falls,SD"
430016,0.2944403,-0.24194136,371,"Sioux Falls,SD"
430027,0.30341962,-0.13314383,371,"Sioux Falls,SD"
430095,0.33545282,0.254985,371,"Sioux Falls,SD"
110004,0.2957271,-0.22634985,373,"Chattanooga,TN"
440064,0.3349767,0.24921609,373,"Chattanooga,TN"
440091,0.27210921,-0.51251495,373,"Chattanooga,TN"
440104,0.29277587,-0.26210836,373,"Chattanooga,TN"
440156,0.29573298,-0.22627871,373,"Chattanooga,TN"
440185,0.33197179,0.21280727,373,"Chattanooga,TN"
440002,0.32905379,0.17745139,374,"Jackson,TN"
440008,0.33741879,0.27880558,374,"Jackson,TN"
440016,0.32949728,0.18282489,374,"Jackson,TN"
440047,0.31303686,-0.016617,374,"Jackson,TN"
440061,0.37057117,0.68049479,374,"Jackson,TN"
440070,0.36047268,0.55813694,374,"Jackson,TN"
440115,0.36853477,0.65582091,374,"Jackson,TN"
440132,0.30326054,-0.13507138,374,"Jackson,TN"
440181,0.29599851,-0.22306132,374,"Jackson,TN"
440182,0.30743396,-0.084504232,374,"Jackson,TN"
440189,0.36255619,0.58338165,374,"Jackson,TN"
340051,0.31677368,0.028660052,375,"Johnson City,TN"
440001,0.34481466,0.36841723,375,"Johnson City,TN"
440018,0.32793611,0.16390912,375,"Johnson City,TN"
440063,0.37045178,0.67904818,375,"Johnson City,TN"
440184,0.32326007,0.10725205,375,"Johnson City,TN"
440012,0.33180371,0.21077067,376,"Kingsport,TN"
440017,0.34356785,0.35331032,376,"Kingsport,TN"
440176,0.28324544,-0.3775833,376,"Kingsport,TN"
490001,0.31672984,0.028128875,376,"Kingsport,TN"
490002,0.35732648,0.52001613,376,"Kingsport,TN"
490012,0.42728373,1.3676499,376,"Kingsport,TN"
490027,0.35191885,0.4544948,376,"Kingsport,TN"
490038,0.23104668,-1.0100472,376,"Kingsport,TN"
490053,0.31569743,0.015619703,376,"Kingsport,TN"
